Function,Total Number,N,Execution Time
EC2,1100,40,0.020188
EC2,1100,50,0.013241
EC2,1100,60,0.016600
EC2,1100,70,0.012118
EC2,1100,80,0.011701
EC2,1100,90,0.019388
EC2,1100,100,0.019118
EC2,1100,110,0.024975
EC2,1100,120,0.025338
EC2,1100,130,0.022253
EC2,1100,140,0.024564
EC2,1100,150,0.024553
EC2,1100,160,0.026269
EC2,1100,170,0.026487
EC2,1100,180,0.026242
EC2,1100,190,0.023304
EC2,1100,200,0.036676
EC2,1100,210,0.028092
EC2,1100,220,0.039235
EC2,1100,230,0.039522
EC2,1100,240,0.035090
EC2,1100,250,0.040462
EC2,1100,260,0.043536
EC2,1100,270,0.031768
EC2,1100,280,0.034483
EC2,1100,290,0.039431
EC2,1100,300,0.038457
EC2,1100,310,0.042506
EC2,1100,320,0.049972
EC2,1100,330,0.043266
EC2,1100,340,0.046607
EC2,1100,350,0.048810
EC2,1100,360,0.061698
EC2,1100,370,0.087910
EC2,1100,380,0.049228
EC2,1100,390,0.062247
EC2,1100,400,0.058203
EC2,1100,410,0.052040
EC2,1100,420,0.057499
EC2,1100,430,0.050735
EC2,1100,440,0.052353
EC2,1100,450,0.092292
EC2,1100,460,0.055216
EC2,1100,470,0.063219
EC2,1100,480,0.061699
EC2,1100,490,0.054982
EC2,1100,500,0.057118
EC2,1100,510,0.051917
EC2,1100,520,0.055956
EC2,1100,530,0.057404
EC2,1100,540,0.065095
EC2,1100,550,0.068153
EC2,1100,560,0.075797
EC2,1100,570,0.071735
EC2,1100,580,0.082073
EC2,1100,590,0.113295
EC2,1100,600,0.093917
EC2,1100,610,0.078913
EC2,1100,620,0.089846
EC2,1100,630,0.067026
EC2,1100,640,0.070366
EC2,1100,650,0.087975
EC2,1100,660,0.092326
EC2,1100,670,0.066294
EC2,1100,680,0.076552
EC2,1100,690,0.089985
EC2,1100,700,0.067515
EC2,1100,710,0.095559
EC2,1100,720,0.076637
EC2,1100,730,0.072130
EC2,1100,740,0.107688
EC2,1100,750,0.116906
EC2,1100,760,0.102261
EC2,1100,770,0.080071
EC2,1100,780,0.084458
EC2,1100,790,0.101685
EC2,1100,800,0.073304
EC2,1100,810,0.085710
EC2,1100,820,0.071391
EC2,1100,830,0.135753
EC2,1100,840,0.085462
EC2,1100,850,0.082102
EC2,1100,860,0.091317
EC2,1100,870,0.102047
EC2,1100,880,0.079240
EC2,1100,890,0.108106
EC2,1100,900,0.098043
EC2,1100,910,0.114234
EC2,1100,920,0.089629
EC2,1100,930,0.096024
EC2,1100,940,0.115026
EC2,1100,950,0.125270
EC2,1100,960,0.106078
EC2,1100,970,0.079163
EC2,1100,980,0.093367
EC2,1100,990,0.101222
Main,1100,10,0.053064
Main,1100,20,0.025448
Main,1100,30,0.017133
Main,1100,40,0.012657
Main,1100,50,0.012784
Main,1100,60,0.041304
Main,1100,70,0.026521
Main,1100,80,0.036999
Main,1100,90,0.023169
Main,1100,100,0.029350
Main,1100,110,0.019298
Main,1100,120,0.026382
Main,1100,130,0.019578
Main,1100,140,0.021521
Main,1100,150,0.029527
Main,1100,160,0.030597
Main,1100,170,0.023297
Main,1100,180,0.031298
Main,1100,190,0.020508
Main,1100,200,0.032055
Main,1100,210,0.023513
Main,1100,220,0.030815
Main,1100,230,0.021389
Main,1100,240,0.031647
Main,1100,250,0.019870
Main,1100,260,0.026742
Main,1100,270,0.021774
Main,1100,280,0.017065
Main,1100,290,0.029015
Main,1100,300,0.022013
Main,1100,310,0.017270
Main,1100,320,0.024820
Main,1100,330,0.040571
Main,1100,340,0.020809
Main,1100,350,0.018314
Main,1100,360,0.020370
Main,1100,370,0.023657
Main,1100,380,0.020219
Main,1100,390,0.018229
Main,1100,400,0.020320
Main,1100,410,0.052196
Main,1100,420,0.020203
Main,1100,430,0.044334
Main,1100,440,0.045468
Main,1100,450,0.029265
Main,1100,460,0.019787
Main,1100,470,0.023387
Main,1100,480,0.038192
Main,1100,490,0.025083
Main,1100,500,0.024148
Main,1100,510,0.023258
Main,1100,520,0.025438
Main,1100,530,0.023836
Main,1100,540,0.021201
Main,1100,550,0.040801
Main,1100,560,0.023570
Main,1100,570,0.065657
Main,1100,580,0.021256
Main,1100,590,0.015829
Main,1100,600,0.041226
Main,1100,610,0.022492
Main,1100,620,0.022940
Main,1100,630,0.030401
Main,1100,640,0.027300
Main,1100,650,0.020717
Main,1100,660,0.027731
Main,1100,670,0.019012
Main,1100,680,0.037377
Main,1100,690,0.023136
Main,1100,700,0.048752
Main,1100,710,0.031071
Main,1100,720,0.022401
Main,1100,730,0.045974
Main,1100,740,0.021564
Main,1100,750,0.025367
Main,1100,760,0.062982
Main,1100,770,0.019694
Main,1100,780,0.032582
Main,1100,790,0.039347
Main,1100,800,0.033929
Main,1100,810,0.028302
Main,1100,820,0.023921
Main,1100,830,0.027166
Main,1100,840,0.026234
Main,1100,850,0.020189
Main,1100,860,0.027957
Main,1100,870,0.022137
Main,1100,880,0.023549
Main,1100,890,0.024147
Main,1100,900,0.028440
Main,1100,910,0.026007
Main,1100,920,0.024661
Main,1100,930,0.027298
Main,1100,940,0.023209
Main,1100,950,0.049354
Main,1100,960,0.026405
Main,1100,970,0.024841
Main,1100,980,0.039819
Main,1100,990,0.023234
EC2,1200,10,0.014030
EC2,1200,20,0.018140
EC2,1200,30,0.017577
EC2,1200,40,0.009837
EC2,1200,50,0.010118
EC2,1200,60,0.013859
EC2,1200,70,0.011299
EC2,1200,80,0.016621
EC2,1200,90,0.017982
EC2,1200,100,0.021952
EC2,1200,110,0.020754
EC2,1200,120,0.050303
EC2,1200,130,0.024142
EC2,1200,140,0.027566
EC2,1200,150,0.030138
EC2,1200,160,0.025535
EC2,1200,170,0.032438
EC2,1200,180,0.034106
EC2,1200,190,0.034109
EC2,1200,200,0.030524
EC2,1200,210,0.039554
EC2,1200,220,0.039916
EC2,1200,230,0.033300
EC2,1200,240,0.032648
EC2,1200,250,0.047107
EC2,1200,260,0.072870
EC2,1200,270,0.052622
EC2,1200,280,0.055777
EC2,1200,290,0.049779
EC2,1200,300,0.042296
EC2,1200,310,0.070421
EC2,1200,320,0.044511
EC2,1200,330,0.048555
EC2,1200,340,0.056694
EC2,1200,350,0.054125
EC2,1200,360,0.042779
EC2,1200,370,0.075042
EC2,1200,380,0.066681
EC2,1200,390,0.086210
EC2,1200,400,0.053696
EC2,1200,410,0.057918
EC2,1200,420,0.064949
EC2,1200,430,0.052532
EC2,1200,440,0.069955
EC2,1200,450,0.067008
EC2,1200,460,0.066486
EC2,1200,470,0.068741
EC2,1200,480,0.076067
EC2,1200,490,0.094672
EC2,1200,500,0.073664
EC2,1200,510,0.082815
EC2,1200,520,0.071116
EC2,1200,530,0.084923
EC2,1200,540,0.070854
EC2,1200,550,0.078668
EC2,1200,560,0.080818
EC2,1200,570,0.077766
EC2,1200,580,0.069421
EC2,1200,590,0.078853
EC2,1200,600,0.072471
EC2,1200,610,0.078333
EC2,1200,620,0.123868
EC2,1200,630,0.103026
EC2,1200,640,0.083687
EC2,1200,650,0.086360
EC2,1200,660,0.101912
EC2,1200,670,0.093317
EC2,1200,680,0.097298
EC2,1200,690,0.089365
EC2,1200,700,0.082270
EC2,1200,710,0.103177
EC2,1200,720,0.091835
EC2,1200,730,0.097511
EC2,1200,740,0.100108
EC2,1200,750,0.101453
EC2,1200,760,0.081808
EC2,1200,770,0.107515
EC2,1200,780,0.096461
EC2,1200,790,0.121603
EC2,1200,800,0.097565
EC2,1200,810,0.124582
EC2,1200,820,0.119284
EC2,1200,830,0.104170
EC2,1200,840,0.100667
EC2,1200,850,0.115843
EC2,1200,860,0.106796
EC2,1200,870,0.115828
EC2,1200,880,0.087527
EC2,1200,890,0.092550
EC2,1200,900,0.113381
EC2,1200,910,0.117812
EC2,1200,920,0.112390
EC2,1200,930,0.098038
EC2,1200,940,0.179071
EC2,1200,950,0.094829
EC2,1200,960,0.128444
EC2,1200,970,0.125477
EC2,1200,980,0.131631
EC2,1200,990,0.120337
Main,1200,10,0.029909
Main,1200,20,0.025893
Main,1200,30,0.022493
Main,1200,40,0.013410
Main,1200,50,0.017352
Main,1200,60,0.016073
Main,1200,70,0.007408
Main,1200,80,0.014938
Main,1200,90,0.026687
Main,1200,100,0.022839
Main,1200,110,0.016578
Main,1200,120,0.021445
Main,1200,130,0.018010
Main,1200,140,0.048362
Main,1200,150,0.030611
Main,1200,160,0.022378
Main,1200,170,0.025715
Main,1200,180,0.018186
Main,1200,190,0.022339
Main,1200,200,0.019766
Main,1200,210,0.022351
Main,1200,220,0.059506
Main,1200,230,0.019815
Main,1200,240,0.020860
Main,1200,250,0.022250
Main,1200,260,0.029429
Main,1200,270,0.025336
Main,1200,280,0.020057
Main,1200,290,0.026846
Main,1200,300,0.031194
Main,1200,310,0.057872
Main,1200,320,0.025921
Main,1200,330,0.026156
Main,1200,340,0.017819
Main,1200,350,0.024654
Main,1200,360,0.019653
Main,1200,370,0.046641
Main,1200,380,0.019437
Main,1200,390,0.019731
Main,1200,400,0.023304
Main,1200,410,0.020569
Main,1200,420,0.025275
Main,1200,430,0.023961
Main,1200,440,0.031184
Main,1200,450,0.040372
Main,1200,460,0.026747
Main,1200,470,0.031044
Main,1200,480,0.022326
Main,1200,490,0.018302
Main,1200,500,0.038995
Main,1200,510,0.025262
Main,1200,520,0.030132
Main,1200,530,0.023011
Main,1200,540,0.034073
Main,1200,550,0.049649
Main,1200,560,0.025909
Main,1200,570,0.021097
Main,1200,580,0.023873
Main,1200,590,0.026855
Main,1200,600,0.022422
Main,1200,610,0.018142
Main,1200,620,0.030270
Main,1200,630,0.023324
Main,1200,640,0.050939
Main,1200,650,0.046585
Main,1200,660,0.019421
Main,1200,670,0.036450
Main,1200,680,0.016829
Main,1200,690,0.032638
Main,1200,700,0.019178
Main,1200,710,0.043682
Main,1200,720,0.028895
Main,1200,730,0.018484
Main,1200,740,0.022404
Main,1200,750,0.021905
Main,1200,760,0.050576
Main,1200,770,0.026163
Main,1200,780,0.040455
Main,1200,790,0.018075
Main,1200,800,0.050287
Main,1200,810,0.047143
Main,1200,820,0.025655
Main,1200,830,0.018043
Main,1200,840,0.023781
Main,1200,850,0.019181
Main,1200,860,0.025491
Main,1200,870,0.045737
Main,1200,880,0.026991
Main,1200,890,0.024490
Main,1200,900,0.021558
Main,1200,910,0.023116
Main,1200,920,0.062796
Main,1200,930,0.033142
Main,1200,940,0.032871
Main,1200,950,0.027570
Main,1200,960,0.024727
Main,1200,970,0.020345
Main,1200,980,0.018899
Main,1200,990,0.019383
EC2,1300,10,0.048841
EC2,1300,20,0.017994
EC2,1300,30,0.022119
EC2,1300,40,0.012392
EC2,1300,50,0.012927
EC2,1300,60,0.017073
EC2,1300,70,0.013361
EC2,1300,80,0.020232
EC2,1300,90,0.016640
EC2,1300,100,0.018066
EC2,1300,110,0.026393
EC2,1300,120,0.018942
EC2,1300,130,0.036609
EC2,1300,140,0.035838
EC2,1300,150,0.055887
EC2,1300,160,0.027076
EC2,1300,170,0.029840
EC2,1300,180,0.076682
EC2,1300,190,0.032731
EC2,1300,200,0.036216
EC2,1300,210,0.032100
EC2,1300,220,0.037885
EC2,1300,230,0.044176
EC2,1300,240,0.055409
EC2,1300,250,0.052697
EC2,1300,260,0.040366
EC2,1300,270,0.041086
EC2,1300,280,0.063660
EC2,1300,290,0.054234
EC2,1300,300,0.041643
EC2,1300,310,0.051680
EC2,1300,320,0.059016
EC2,1300,330,0.046426
EC2,1300,340,0.050272
EC2,1300,350,0.058462
EC2,1300,360,0.057380
EC2,1300,370,0.049958
EC2,1300,380,0.058379
EC2,1300,390,0.081777
EC2,1300,400,0.075174
EC2,1300,410,0.082674
EC2,1300,420,0.064221
EC2,1300,430,0.050373
EC2,1300,440,0.070682
EC2,1300,450,0.097733
EC2,1300,460,0.075378
EC2,1300,470,0.058836
EC2,1300,480,0.066906
EC2,1300,490,0.069707
EC2,1300,500,0.105075
EC2,1300,510,0.071723
EC2,1300,520,0.072471
EC2,1300,530,0.098254
EC2,1300,540,0.090138
EC2,1300,550,0.081338
EC2,1300,560,0.077813
EC2,1300,570,0.073967
EC2,1300,580,0.070002
EC2,1300,590,0.074189
EC2,1300,600,0.085373
EC2,1300,610,0.105038
EC2,1300,620,0.077509
EC2,1300,630,0.101258
EC2,1300,640,0.103953
EC2,1300,650,0.106622
EC2,1300,660,0.090731
EC2,1300,670,0.107258
EC2,1300,680,0.105739
EC2,1300,690,0.094333
EC2,1300,700,0.112606
EC2,1300,710,0.117212
EC2,1300,720,0.101728
EC2,1300,730,0.125764
EC2,1300,740,0.152640
EC2,1300,750,0.098152
EC2,1300,760,0.101955
EC2,1300,770,0.114017
EC2,1300,780,0.124358
EC2,1300,790,0.128695
EC2,1300,800,0.119644
EC2,1300,810,0.112318
EC2,1300,820,0.139862
EC2,1300,830,0.129032
EC2,1300,840,0.132361
EC2,1300,850,0.111146
EC2,1300,860,0.118910
EC2,1300,870,0.125448
EC2,1300,880,0.112171
EC2,1300,890,0.176741
EC2,1300,900,0.128507
EC2,1300,910,0.173830
EC2,1300,920,0.134240
EC2,1300,930,0.150359
EC2,1300,940,0.121780
EC2,1300,950,0.125533
EC2,1300,960,0.139477
EC2,1300,970,0.183807
EC2,1300,980,0.178922
EC2,1300,990,0.144714
Main,1300,10,0.040187
Main,1300,20,0.025142
Main,1300,30,0.025180
Main,1300,40,0.013751
Main,1300,50,0.013809
Main,1300,60,0.015076
Main,1300,70,0.016772
Main,1300,80,0.017975
Main,1300,90,0.028459
Main,1300,100,0.019661
Main,1300,110,0.031643
Main,1300,120,0.017796
Main,1300,130,0.035817
Main,1300,140,0.023675
Main,1300,150,0.027335
Main,1300,160,0.022257
Main,1300,170,0.025464
Main,1300,180,0.027717
Main,1300,190,0.021294
Main,1300,200,0.026095
Main,1300,210,0.056379
Main,1300,220,0.043559
Main,1300,230,0.021032
Main,1300,240,0.027605
Main,1300,250,0.025585
Main,1300,260,0.024142
Main,1300,270,0.027707
Main,1300,280,0.021526
Main,1300,290,0.018423
Main,1300,300,0.037539
Main,1300,310,0.024836
Main,1300,320,0.020388
Main,1300,330,0.026196
Main,1300,340,0.018893
Main,1300,350,0.034911
Main,1300,360,0.032668
Main,1300,370,0.030773
Main,1300,380,0.043212
Main,1300,390,0.028015
Main,1300,400,0.022785
Main,1300,410,0.021867
Main,1300,420,0.026648
Main,1300,430,0.025869
Main,1300,440,0.053796
Main,1300,450,0.022490
Main,1300,460,0.042308
Main,1300,470,0.035476
Main,1300,480,0.048500
Main,1300,490,0.022480
Main,1300,500,0.046596
Main,1300,510,0.034511
Main,1300,520,0.027449
Main,1300,530,0.031441
Main,1300,540,0.050890
Main,1300,550,0.041373
Main,1300,560,0.059483
Main,1300,570,0.027357
Main,1300,580,0.029853
Main,1300,590,0.040059
Main,1300,600,0.054178
Main,1300,610,0.030572
Main,1300,620,0.023882
Main,1300,630,0.015748
Main,1300,640,0.023343
Main,1300,650,0.020203
Main,1300,660,0.021209
Main,1300,670,0.031582
Main,1300,680,0.020996
Main,1300,690,0.025405
Main,1300,700,0.039808
Main,1300,710,0.030502
Main,1300,720,0.034607
Main,1300,730,0.021063
Main,1300,740,0.030305
Main,1300,750,0.047017
Main,1300,760,0.022670
Main,1300,770,0.023865
Main,1300,780,0.058660
Main,1300,790,0.046256
Main,1300,800,0.032927
Main,1300,810,0.020306
Main,1300,820,0.022237
Main,1300,830,0.021741
Main,1300,840,0.029988
Main,1300,850,0.024449
Main,1300,860,0.030535
Main,1300,870,0.025928
Main,1300,880,0.033728
Main,1300,890,0.031678
Main,1300,900,0.055884
Main,1300,910,0.034414
Main,1300,920,0.033669
Main,1300,930,0.054279
Main,1300,940,0.027000
Main,1300,950,0.024292
Main,1300,960,0.023751
Main,1300,970,0.026213
Main,1300,980,0.033545
Main,1300,990,0.021675
EC2,1400,10,0.018766
EC2,1400,20,0.013401
EC2,1400,30,0.015813
EC2,1400,40,0.012900
EC2,1400,50,0.011372
EC2,1400,60,0.016354
EC2,1400,70,0.013463
EC2,1400,80,0.019102
EC2,1400,90,0.020550
EC2,1400,100,0.034109
EC2,1400,110,0.036228
EC2,1400,120,0.020161
EC2,1400,130,0.038231
EC2,1400,140,0.028768
EC2,1400,150,0.027230
EC2,1400,160,0.026882
EC2,1400,170,0.027237
EC2,1400,180,0.035983
EC2,1400,190,0.040466
EC2,1400,200,0.036627
EC2,1400,210,0.035536
EC2,1400,220,0.067583
EC2,1400,230,0.053102
EC2,1400,240,0.040597
EC2,1400,250,0.037502
EC2,1400,260,0.043989
EC2,1400,270,0.045738
EC2,1400,280,0.043043
EC2,1400,290,0.080805
EC2,1400,300,0.081968
EC2,1400,310,0.062623
EC2,1400,320,0.071081
EC2,1400,330,0.052914
EC2,1400,340,0.061388
EC2,1400,350,0.062740
EC2,1400,360,0.055684
EC2,1400,370,0.063819
EC2,1400,380,0.070519
EC2,1400,390,0.062235
EC2,1400,400,0.079492
EC2,1400,410,0.075412
EC2,1400,420,0.066918
EC2,1400,430,0.097464
EC2,1400,440,0.066850
EC2,1400,450,0.091392
EC2,1400,460,0.076893
EC2,1400,470,0.079307
EC2,1400,480,0.094430
EC2,1400,490,0.075365
EC2,1400,500,0.108859
EC2,1400,510,0.093528
EC2,1400,520,0.079794
EC2,1400,530,0.086474
EC2,1400,540,0.080429
EC2,1400,550,0.078103
EC2,1400,560,0.104908
EC2,1400,570,0.098110
EC2,1400,580,0.097595
EC2,1400,590,0.104291
EC2,1400,600,0.101291
EC2,1400,610,0.117838
EC2,1400,620,0.107646
EC2,1400,630,0.113533
EC2,1400,640,0.117347
EC2,1400,650,0.110316
EC2,1400,660,0.143705
EC2,1400,670,0.099818
EC2,1400,680,0.100018
EC2,1400,690,0.118955
EC2,1400,700,0.103603
EC2,1400,710,0.111312
EC2,1400,720,0.104759
EC2,1400,730,0.132145
EC2,1400,740,0.108723
EC2,1400,750,0.116152
EC2,1400,760,0.156071
EC2,1400,770,0.150852
EC2,1400,780,0.132451
EC2,1400,790,0.146791
EC2,1400,800,0.149394
EC2,1400,810,0.121467
EC2,1400,820,0.144491
EC2,1400,830,0.191297
EC2,1400,840,0.127770
EC2,1400,850,0.178570
EC2,1400,860,0.142996
EC2,1400,870,0.115051
EC2,1400,880,0.117190
EC2,1400,890,0.116201
EC2,1400,900,0.173133
EC2,1400,910,0.128996
EC2,1400,920,0.138316
EC2,1400,930,0.150811
EC2,1400,940,0.135251
EC2,1400,950,0.148610
EC2,1400,960,0.138075
EC2,1400,970,0.162313
EC2,1400,980,0.180523
EC2,1400,990,0.166178
Main,1400,10,0.028016
Main,1400,20,0.028313
Main,1400,30,0.025431
Main,1400,40,0.020018
Main,1400,50,0.023861
Main,1400,60,0.036896
Main,1400,70,0.022843
Main,1400,80,0.037177
Main,1400,90,0.027168
Main,1400,100,0.028925
Main,1400,110,0.022796
Main,1400,120,0.049472
Main,1400,130,0.029602
Main,1400,140,0.034686
Main,1400,150,0.027995
Main,1400,160,0.027571
Main,1400,170,0.027084
Main,1400,180,0.022052
Main,1400,190,0.027702
Main,1400,200,0.023152
Main,1400,210,0.024978
Main,1400,220,0.027885
Main,1400,230,0.028229
Main,1400,240,0.023839
Main,1400,250,0.023492
Main,1400,260,0.029038
Main,1400,270,0.024635
Main,1400,280,0.025700
Main,1400,290,0.026157
Main,1400,300,0.026602
Main,1400,310,0.028440
Main,1400,320,0.028640
Main,1400,330,0.025772
Main,1400,340,0.027212
Main,1400,350,0.025317
Main,1400,360,0.026641
Main,1400,370,0.027666
Main,1400,380,0.041661
Main,1400,390,0.020400
Main,1400,400,0.026399
Main,1400,410,0.030833
Main,1400,420,0.028896
Main,1400,430,0.028487
Main,1400,440,0.034555
Main,1400,450,0.043653
Main,1400,460,0.022901
Main,1400,470,0.035653
Main,1400,480,0.032066
Main,1400,490,0.025659
Main,1400,500,0.025687
Main,1400,510,0.027922
Main,1400,520,0.028156
Main,1400,530,0.023512
Main,1400,540,0.034433
Main,1400,550,0.042182
Main,1400,560,0.030415
Main,1400,570,0.021226
Main,1400,580,0.020200
Main,1400,590,0.057427
Main,1400,600,0.035587
Main,1400,610,0.026617
Main,1400,620,0.049348
Main,1400,630,0.026693
Main,1400,640,0.044369
Main,1400,650,0.016303
Main,1400,660,0.029874
Main,1400,670,0.027068
Main,1400,680,0.053668
Main,1400,690,0.059444
Main,1400,700,0.061778
Main,1400,710,0.043562
Main,1400,720,0.026271
Main,1400,730,0.021616
Main,1400,740,0.034870
Main,1400,750,0.025129
Main,1400,760,0.024731
Main,1400,770,0.022586
Main,1400,780,0.030623
Main,1400,790,0.039002
Main,1400,800,0.054885
Main,1400,810,0.025553
Main,1400,820,0.019525
Main,1400,830,0.022468
Main,1400,840,0.024762
Main,1400,850,0.019732
Main,1400,860,0.020902
Main,1400,870,0.040298
Main,1400,880,0.022739
Main,1400,890,0.045992
Main,1400,900,0.048525
Main,1400,910,0.027957
Main,1400,920,0.026312
Main,1400,930,0.027726
Main,1400,940,0.030570
Main,1400,950,0.052731
Main,1400,960,0.035114
Main,1400,970,0.072415
Main,1400,980,0.057301
Main,1400,990,0.029788
EC2,1500,10,0.015200
EC2,1500,20,0.014952
EC2,1500,30,0.008511
EC2,1500,40,0.010455
EC2,1500,50,0.010137
EC2,1500,60,0.015917
EC2,1500,70,0.018738
EC2,1500,80,0.020341
EC2,1500,90,0.015567
EC2,1500,100,0.027573
EC2,1500,110,0.036174
EC2,1500,120,0.030904
EC2,1500,130,0.025567
EC2,1500,140,0.027302
EC2,1500,150,0.033617
EC2,1500,160,0.032780
EC2,1500,170,0.029572
EC2,1500,180,0.036697
EC2,1500,190,0.043558
EC2,1500,200,0.033505
EC2,1500,210,0.042292
EC2,1500,220,0.039428
EC2,1500,230,0.041874
EC2,1500,240,0.056516
EC2,1500,250,0.048257
EC2,1500,260,0.041122
EC2,1500,270,0.075958
EC2,1500,280,0.064604
EC2,1500,290,0.048760
EC2,1500,300,0.075336
EC2,1500,310,0.055879
EC2,1500,320,0.076693
EC2,1500,330,0.072809
EC2,1500,340,0.077976
EC2,1500,350,0.075260
EC2,1500,360,0.073454
EC2,1500,370,0.072888
EC2,1500,380,0.067123
EC2,1500,390,0.070832
EC2,1500,400,0.081332
EC2,1500,410,0.093254
EC2,1500,420,0.075794
EC2,1500,430,0.075671
EC2,1500,440,0.087750
EC2,1500,450,0.112217
EC2,1500,460,0.087360
EC2,1500,470,0.094747
EC2,1500,480,0.074366
EC2,1500,490,0.137733
EC2,1500,500,0.088174
EC2,1500,510,0.087728
EC2,1500,520,0.079492
EC2,1500,530,0.097308
EC2,1500,540,0.103958
EC2,1500,550,0.106278
EC2,1500,560,0.094658
EC2,1500,570,0.112726
EC2,1500,580,0.094679
EC2,1500,590,0.103653
EC2,1500,600,0.118100
EC2,1500,610,0.093816
EC2,1500,620,0.093304
EC2,1500,630,0.097541
EC2,1500,640,0.105356
EC2,1500,650,0.124605
EC2,1500,660,0.110273
EC2,1500,670,0.139043
EC2,1500,680,0.140453
EC2,1500,690,0.111324
EC2,1500,700,0.131188
EC2,1500,710,0.176954
EC2,1500,720,0.135526
EC2,1500,730,0.160675
EC2,1500,740,0.120509
EC2,1500,750,0.152384
EC2,1500,760,0.133129
EC2,1500,770,0.137505
EC2,1500,780,0.136785
EC2,1500,790,0.114462
EC2,1500,800,0.143407
EC2,1500,810,0.122719
EC2,1500,820,0.117627
EC2,1500,830,0.145254
EC2,1500,840,0.164743
EC2,1500,850,0.133655
EC2,1500,860,0.151666
EC2,1500,870,0.190200
EC2,1500,880,0.175331
EC2,1500,890,0.156163
EC2,1500,900,0.157821
EC2,1500,910,0.169323
EC2,1500,920,0.182720
EC2,1500,930,0.139675
EC2,1500,940,0.144838
EC2,1500,950,0.176145
EC2,1500,960,0.145506
EC2,1500,970,0.150959
EC2,1500,980,0.163861
EC2,1500,990,0.157054
Main,1500,10,0.031492
Main,1500,20,0.015241
Main,1500,30,0.020765
Main,1500,40,0.022492
Main,1500,50,0.017352
Main,1500,60,0.018494
Main,1500,70,0.025802
Main,1500,80,0.022117
Main,1500,90,0.024739
Main,1500,100,0.027568
Main,1500,110,0.024083
Main,1500,120,0.054043
Main,1500,130,0.028502
Main,1500,140,0.023330
Main,1500,150,0.056056
Main,1500,160,0.033320
Main,1500,170,0.038458
Main,1500,180,0.022330
Main,1500,190,0.024316
Main,1500,200,0.024909
Main,1500,210,0.041221
Main,1500,220,0.023532
Main,1500,230,0.018979
Main,1500,240,0.019277
Main,1500,250,0.027448
Main,1500,260,0.036111
Main,1500,270,0.059684
Main,1500,280,0.025178
Main,1500,290,0.036955
Main,1500,300,0.057642
Main,1500,310,0.041592
Main,1500,320,0.040309
Main,1500,330,0.032073
Main,1500,340,0.027751
Main,1500,350,0.023968
Main,1500,360,0.043380
Main,1500,370,0.025131
Main,1500,380,0.032980
Main,1500,390,0.024842
Main,1500,400,0.022504
Main,1500,410,0.027919
Main,1500,420,0.028595
Main,1500,430,0.019913
Main,1500,440,0.020064
Main,1500,450,0.023424
Main,1500,460,0.030335
Main,1500,470,0.030913
Main,1500,480,0.026711
Main,1500,490,0.031054
Main,1500,500,0.058655
Main,1500,510,0.023634
Main,1500,520,0.053144
Main,1500,530,0.024721
Main,1500,540,0.024638
Main,1500,550,0.025135
Main,1500,560,0.022534
Main,1500,570,0.027637
Main,1500,580,0.020217
Main,1500,590,0.026620
Main,1500,600,0.058666
Main,1500,610,0.033130
Main,1500,620,0.028590
Main,1500,630,0.029041
